Research_Question,antecedent_str,consequent_str,support,confidence,lift
RQ1,Task=agent_business_process + Task=agent_data_analytics,Task=generating_content,0.04194260485651214,0.6551724137931035,1.4538500518809876
RQ1,Task=documentation + Task=search_answers,Task=debugging_code,0.26626721328708086,0.7527488855869242,1.4525152431213815
RQ1,Task=debugging_code,Task=documentation + Task=search_answers,0.26626721328708086,0.5137931034482759,1.4525152431213812
RQ1,Task=learning_codebase + Task=writing_code,Task=generating_content,0.22979081257226952,0.6544910179640718,1.452338011171499
RQ1,Task=generating_content,Task=learning_codebase + Task=writing_code,0.22979081257226952,0.509913692558899,1.4523380111714987
RQ1,Task=agent_business_process + Task=learning_codebase,Task=debugging_code,0.058761694523283926,0.7523553162853297,1.4517558060491564
RQ1,Task=documentation + Task=generating_content,Task=debugging_code,0.20466729738252917,0.7523183925811437,1.4516845575303083
RQ1,Task=agent_software_engineering + Task=learning_codebase,Task=debugging_code,0.2745716388100494,0.7520875323927441,1.4512390863391835
RQ1,Task=debugging_code,Task=agent_software_engineering + Task=learning_codebase,0.2745716388100494,0.529817444219067,1.4512390863391835
RQ1,Task=agent_it_operations + Task=writing_code,Task=generating_content,0.0608640807316304,0.6534988713318284,1.4501364037741273
RQ1,Task=agent_software_engineering + Task=generating_content,Task=testing_code,0.21423315463050563,0.5646993627043503,1.4468044808528102
RQ1,Task=testing_code,Task=agent_software_engineering + Task=generating_content,0.21423315463050563,0.5488823054134123,1.44680448085281
RQ1,Task=agent_data_analytics + Task=search_answers,Task=learning_codebase,0.08945653316514243,0.612230215827338,1.446633393732108
RQ1,Task=agent_data_analytics + Task=learning_codebase,Task=debugging_code,0.07368863660254389,0.7481323372465315,1.4436070840215527
RQ1,Task=agent_software_engineering + Task=debugging_code,Task=testing_code,0.2501839587932303,0.5633136094674556,1.4432540713342055
RQ1,Task=testing_code,Task=agent_software_engineering + Task=debugging_code,0.2501839587932303,0.6409911123081066,1.4432540713342052
RQ1,Task=generating_content + Task=learning_new_concepts,Task=debugging_code,0.23883107326815936,0.7478604344963792,1.4430824165038652
RQ1,Task=testing_code,Task=learning_codebase,0.23788499947440345,0.6094802046862375,1.4401354165872275
RQ1,Task=learning_codebase,Task=testing_code,0.23788499947440345,0.5620963735717834,1.4401354165872275
RQ1,Task=agent_business_process + Task=documentation,Task=debugging_code,0.058761694523283926,0.7463284379172229,1.4401262535307386
RQ1,Task=agent_software_engineering + Task=learning_codebase,Task=learning_new_concepts,0.28676547881845893,0.7854880506766484,1.439204126750184
RQ1,Task=learning_new_concepts,Task=agent_software_engineering + Task=learning_codebase,0.28676547881845893,0.5254237288135593,1.439204126750184
RQ1,Task=agent_it_operations + Task=search_answers,Task=documentation,0.06244087038789026,0.5852216748768473,1.438928351797221
RQ1,Task=documentation,Task=debugging_code + Task=writing_code,0.2619573215599706,0.644094081157922,1.4373133929287618
RQ1,Task=debugging_code + Task=writing_code,Task=documentation,0.2619573215599706,0.5845648604269295,1.4373133929287618
RQ1,Task=agent_software_engineering + Task=testing_code,Task=debugging_code,0.2501839587932303,0.7437499999999999,1.4351508620689655
RQ1,Task=learning_codebase,Task=agent_software_engineering + Task=generating_content,0.23042152843477348,0.544461003477397,1.4351503258743359
RQ1,Task=agent_software_engineering + Task=generating_content,Task=learning_codebase,0.23042152843477348,0.6073704627320587,1.4351503258743357
RQ1,Task=testing_code,Task=debugging_code + Task=search_answers,0.26006517397245876,0.6663075680043092,1.4350427653214837
RQ1,Task=debugging_code + Task=search_answers,Task=testing_code,0.26006517397245876,0.5601086710436949,1.4350427653214837
RQ1,Task=learning_codebase + Task=search_answers,Task=generating_content,0.24534847051403344,0.6463583494876766,1.4342913409555091
RQ1,Task=generating_content,Task=learning_codebase + Task=search_answers,0.24534847051403344,0.5444366689993002,1.4342913409555091
RQ1,Task=agent_data_analytics + Task=agent_it_operations,Task=learning_codebase,0.03405865657521287,0.6067415730337079,1.433664327935833
RQ1,Task=agent_data_analytics + Task=search_answers,Task=documentation,0.08514664143803216,0.5827338129496402,1.432811259392589
RQ1,Task=learning_codebase,Task=learning_new_concepts,0.3306002312624829,0.7811723795330352,1.4312967732083521
RQ1,Task=learning_new_concepts,Task=learning_codebase,0.3306002312624829,0.6057395993836672,1.4312967732083521
RQ1,Task=learning_codebase,Task=debugging_code,0.3135709029748765,0.7409339294585197,1.4297169312249285
RQ1,Task=debugging_code,Task=learning_codebase,0.3135709029748765,0.6050709939148073,1.4297169312249285
RQ1,Task=debugging_code,Task=search_answers + Task=writing_code,0.40702196993587725,0.7853955375253551,1.4296723590659592
RQ1,Task=search_answers + Task=writing_code,Task=debugging_code,0.40702196993587725,0.7409108304630694,1.4296723590659592
RQ1,Task=agent_data_analytics + Task=writing_code,Task=debugging_code,0.094186902133922,0.740495867768595,1.4288716409903943
RQ1,Task=agent_it_operations + Task=documentation,Task=debugging_code,0.052139177966992536,0.7402985074626866,1.4284908116617723
RQ1,Task=debugging_code + Task=generating_content,Task=learning_new_concepts,0.23883107326815936,0.7786154900616861,1.426611933158093
RQ1,Task=agent_data_analytics + Task=search_answers,Task=generating_content,0.09387154420267003,0.6424460431654677,1.4256097990746663
RQ1,Task=debugging_code + Task=testing_code,Task=writing_code,0.2597498160412068,0.9091243561442238,1.4250288350634372
RQ1,Task=agent_it_operations + Task=writing_code,Task=testing_code,0.051718700725323245,0.5553047404063205,1.4227347146472735
RQ1,Task=debugging_code + Task=learning_new_concepts,Task=generating_content,0.23883107326815936,0.6407219402143259,1.4217839555070872
RQ1,Task=generating_content,Task=debugging_code + Task=learning_new_concepts,0.23883107326815936,0.529974341031024,1.4217839555070872
RQ1,Task=debugging_code + Task=documentation,Task=writing_code,0.2619573215599706,0.9065114587122591,1.4209331861475896
RQ1,Task=agent_it_operations + Task=writing_code,Task=debugging_code,0.06853779039209502,0.7358916478555304,1.419987271003988
RQ1,Task=debugging_code + Task=learning_codebase,Task=writing_code,0.28319142226426997,0.903117666778411,1.4156135053654677
RQ1,Task=testing_code,Task=generating_content,0.24881740775780511,0.6374899003501212,1.4146119482226973
RQ1,Task=generating_content,Task=testing_code,0.24881740775780511,0.5521343596920925,1.4146119482226973
RQ1,Task=agent_software_engineering + Task=testing_code,Task=generating_content,0.21423315463050563,0.636875,1.4132474632610217
RQ1,Task=agent_business_process + Task=debugging_code,Task=learning_new_concepts,0.0648586145274887,0.77125,1.4131165735747304
RQ1,Task=testing_code,Task=debugging_code,0.2857142857142857,0.7320226232157284,1.412521544554001
RQ1,Task=debugging_code,Task=testing_code,0.2857142857142857,0.5513184584178499,1.412521544554001
RQ1,Task=debugging_code + Task=documentation,Task=learning_new_concepts,0.22274781877430885,0.7708257548199345,1.412339253775431
RQ1,Task=agent_data_analytics + Task=learning_new_concepts,Task=testing_code,0.06506885314832335,0.5512021371326804,1.4122235202109314
RQ1,Task=agent_data_analytics + Task=debugging_code,Task=learning_new_concepts,0.08325449385052035,0.7696793002915453,1.4102386717398825
RQ1,Task=documentation,Task=debugging_code + Task=search_answers,0.26626721328708086,0.654691134660119,1.4100241711618093
RQ1,Task=debugging_code + Task=search_answers,Task=documentation,0.26626721328708086,0.5734661534978492,1.4100241711618091
RQ1,Task=agent_business_process + Task=agent_data_analytics,Task=testing_code,0.035214968989803426,0.5500821018062397,1.4093539010187877
RQ1,Task=agent_data_analytics + Task=agent_it_operations,Task=documentation,0.03216650898770104,0.5730337078651686,1.4089608847044064
RQ1,Task=agent_data_analytics + Task=documentation,Task=debugging_code,0.07053505729002418,0.7301414581066377,1.4088916208860942
RQ1,Task=generating_content + Task=search_answers,Task=debugging_code,0.28277094502260064,0.7295904529427718,1.4078283932747644
RQ1,Task=debugging_code,Task=generating_content + Task=search_answers,0.28277094502260064,0.5456389452332657,1.4078283932747644
RQ1,Task=testing_code,Task=learning_new_concepts + Task=writing_code,0.239041311888994,0.6124427686506867,1.4072869705734257
RQ1,Task=learning_new_concepts + Task=writing_code,Task=testing_code,0.239041311888994,0.5492753623188406,1.4072869705734257
RQ1,Task=agent_it_operations + Task=documentation,Task=learning_new_concepts,0.054031325554504364,0.7671641791044777,1.4056303612906194
RQ1,Task=documentation,Task=learning_new_concepts + Task=writing_code,0.2487122884473878,0.6115275264926338,1.4051839032667692
RQ1,Task=learning_new_concepts + Task=writing_code,Task=documentation,0.2487122884473878,0.5714975845410628,1.4051839032667692
RQ1,Task=agent_it_operations + Task=debugging_code,Task=learning_new_concepts,0.060443603489961105,0.7666666666666667,1.4047187981510016
RQ1,Task=debugging_code + Task=generating_content,Task=writing_code,0.2748869967413014,0.8961617546264566,1.4047102935840305
RQ1,Task=generating_content + Task=search_answers,Task=learning_new_concepts,0.29706717123935666,0.7664768104149715,1.4043709355696503
RQ1,Task=learning_new_concepts,Task=generating_content + Task=search_answers,0.29706717123935666,0.5442989214175654,1.40437093556965
RQ1,Task=agent_business_process + Task=agent_software_engineering,Task=learning_codebase,0.06328182487122884,0.5942744323790721,1.404205830904648
RQ1,Task=agent_it_operations + Task=learning_codebase,Task=debugging_code,0.0532954903815831,0.727403156384505,1.4036077538916423
RQ1,Task=learning_codebase,Task=generating_content,0.26721328708083675,0.6313959264778937,1.4010892112396087
RQ1,Task=generating_content,Task=learning_codebase,0.26721328708083675,0.5929554466993235,1.4010892112396087
RQ1,Task=agent_software_engineering + Task=learning_codebase,Task=generating_content,0.23042152843477348,0.6311546213648144,1.4005537469194027
RQ1,Task=generating_content,Task=agent_software_engineering + Task=learning_codebase,0.23042152843477348,0.5113132726848613,1.4005537469194027
RQ1,Task=learning_codebase + Task=testing_code,Task=writing_code,0.21255124566382844,0.8935041979673,1.400544642488536
RQ1,Task=documentation + Task=search_answers,Task=learning_new_concepts,0.27036686639335644,0.7643387815750371,1.400453549522983
RQ1,Task=documentation + Task=generating_content,Task=learning_new_concepts,0.20782087669504887,0.7639103554868624,1.3996685692886213
RQ1,Task=agent_business_process + Task=learning_new_concepts,Task=debugging_code,0.0648586145274887,0.7241784037558685,1.3973852241236464
RQ1,Task=agent_business_process + Task=documentation,Task=learning_new_concepts,0.060023126248291814,0.7623497997329773,1.3968092536324757
RQ1,Task=agent_it_operations + Task=generating_content,Task=debugging_code,0.05476716072742563,0.7236111111111111,1.3962905679513185
RQ1,Task=agent_it_operations + Task=search_answers,Task=generating_content,0.0670661200462525,0.6285714285714286,1.3948215535339399
RQ1,Task=agent_software_engineering + Task=documentation,Task=debugging_code,0.2510249132765689,0.7223230490018148,1.3938051044937656
RQ1,Task=agent_business_process + Task=agent_software_engineering,Task=testing_code,0.05792074003994534,0.543928923988154,1.3935889722325097
RQ1,Task=debugging_code + Task=learning_new_concepts,Task=writing_code,0.3313360664354042,0.888888888888889,1.3933102652825837
RQ1,Task=writing_code,Task=debugging_code + Task=learning_new_concepts,0.3313360664354042,0.5193606854506508,1.3933102652825835
RQ1,Task=agent_business_process + Task=agent_data_analytics,Task=learning_codebase,0.037737832439819194,0.5894909688013137,1.3929030268770237
RQ1,Task=agent_it_operations + Task=learning_new_concepts,Task=testing_code,0.046988331756543676,0.543134872417983,1.3915545492357317
RQ1,Task=generating_content + Task=testing_code,Task=learning_new_concepts,0.1887942815095133,0.7587663709336713,1.3902435452026223
RQ1,Task=documentation,Task=agent_software_engineering + Task=debugging_code,0.2510249132765689,0.6172137503230809,1.3897170193665014
RQ1,Task=agent_software_engineering + Task=debugging_code,Task=documentation,0.2510249132765689,0.565207100591716,1.3897170193665014
RQ1,Task=agent_business_process + Task=search_answers,Task=learning_new_concepts,0.08167770419426049,0.7573099415204678,1.3875750141918741
RQ1,Task=agent_it_operations + Task=generating_content,Task=learning_new_concepts,0.0572900241774414,0.7569444444444444,1.3869053351309706
RQ1,Task=agent_data_analytics + Task=documentation,Task=learning_new_concepts,0.07305792074003994,0.7562568008705114,1.3856454057552339
RQ1,Task=learning_new_concepts + Task=testing_code,Task=writing_code,0.239041311888994,0.8834498834498833,1.3847847654076024
RQ1,Task=agent_data_analytics + Task=generating_content,Task=learning_new_concepts,0.08146746557342584,0.7546251217137293,1.3826557748194737
RQ1,Task=agent_business_process + Task=testing_code,Task=learning_new_concepts,0.053610848312835066,0.7544378698224852,1.382312684056491
RQ1,Task=debugging_code + Task=search_answers,Task=learning_new_concepts,0.3502575423105224,0.7543581616481774,1.3821666393989043
RQ1,Task=learning_new_concepts,Task=debugging_code + Task=search_answers,0.3502575423105224,0.6417565485362094,1.3821666393989043
RQ1,Task=search_answers + Task=writing_code,Task=learning_codebase,0.3212446126353411,0.5847684653654803,1.381744265032741
RQ1,Task=learning_codebase,Task=search_answers + Task=writing_code,0.3212446126353411,0.7590660705414803,1.3817442650327407
RQ1,Task=generating_content + Task=writing_code,Task=learning_new_concepts,0.27078734363502577,0.7540983606557377,1.3816906211321325
RQ1,Task=learning_new_concepts + Task=writing_code,Task=generating_content,0.27078734363502577,0.6222222222222222,1.380732446932587
RQ1,Task=generating_content,Task=learning_new_concepts + Task=writing_code,0.27078734363502577,0.6008864007464428,1.380732446932587
RQ1,Task=agent_data_analytics + Task=agent_it_operations,Task=generating_content,0.03489961105855146,0.6217228464419476,1.3796243149527054
RQ1,Task=generating_content + Task=testing_code,Task=writing_code,0.21864816566803322,0.8787494719053655,1.3774169922945694
RQ1,Task=debugging_code + Task=testing_code,Task=learning_new_concepts,0.21465363187217493,0.7512877115526123,1.3765408320493069
RQ1,Task=agent_business_process,Task=documentation,0.07873436350257543,0.5597907324364724,1.3763993894205637
RQ1,Task=agent_business_process + Task=writing_code,Task=learning_new_concepts,0.07221696625670136,0.7508196721311476,1.3756832706054714
RQ1,Task=debugging_code + Task=search_answers,Task=writing_code,0.40702196993587725,0.876613085804845,1.3740682625245493
RQ1,Task=writing_code,Task=debugging_code + Task=search_answers,0.40702196993587725,0.6379963750205965,1.3740682625245493
RQ1,Task=debugging_code,Task=agent_software_engineering + Task=writing_code,0.387785136129507,0.7482758620689656,1.3723439899483458
RQ1,Task=agent_software_engineering + Task=writing_code,Task=debugging_code,0.387785136129507,0.7112010796221322,1.3723439899483456
RQ1,Task=documentation + Task=writing_code,Task=learning_new_concepts,0.2487122884473878,0.7489711934156379,1.3722964104320037
RQ1,Task=documentation,Task=debugging_code,0.28897298433722274,0.7105195140863272,1.371028831136558
RQ1,Task=debugging_code,Task=documentation,0.28897298433722274,0.5576064908722109,1.371028831136558
RQ1,Task=documentation + Task=testing_code,Task=writing_code,0.21780721118469462,0.8731563421828908,1.3686499066050157
RQ1,Task=agent_software_engineering + Task=debugging_code,Task=writing_code,0.387785136129507,0.8731360946745562,1.3686181691611554
RQ1,Task=writing_code,Task=agent_software_engineering + Task=debugging_code,0.387785136129507,0.6078431372549019,1.3686181691611554
RQ1,Task=testing_code,Task=search_answers + Task=writing_code,0.29338799537475035,0.7516832749798007,1.3683052037663308
RQ1,Task=search_answers + Task=writing_code,Task=testing_code,0.29338799537475035,0.5340604668962878,1.3683052037663308
RQ1,Task=agent_business_process + Task=debugging_code,Task=writing_code,0.07337327867129191,0.8724999999999999,1.3676211072664357
RQ1,Task=search_answers + Task=testing_code,Task=writing_code,0.29338799537475035,0.8721875,1.3671312716262976
RQ1,Task=learning_new_concepts + Task=search_answers,Task=debugging_code,0.3502575423105224,0.7084839464171805,1.3671009700338008
RQ1,Task=debugging_code,Task=learning_new_concepts + Task=search_answers,0.3502575423105224,0.6758620689655173,1.3671009700338008
RQ1,Task=agent_business_process + Task=agent_software_engineering,Task=generating_content,0.06559444970040997,0.6159921026653504,1.3669075980068763
RQ1,Task=documentation + Task=learning_codebase,Task=writing_code,0.22621675601808053,0.8719611021069692,1.3667763988043495
RQ1,Task=agent_business_process + Task=generating_content,Task=learning_new_concepts,0.06181015452538632,0.7452471482889734,1.365473058873845
RQ1,Task=documentation + Task=testing_code,Task=learning_new_concepts,0.18585094081782824,0.7450484618626212,1.3651090172764089
RQ1,Task=agent_data_analytics + Task=debugging_code,Task=writing_code,0.094186902133922,0.8707482993197279,1.3648753619094696
RQ1,Task=agent_business_process + Task=generating_content,Task=debugging_code,0.0586565752128666,0.7072243346007605,1.3646704046768834
RQ1,Task=agent_data_analytics + Task=testing_code,Task=learning_new_concepts,0.06506885314832335,0.7439903846153847,1.3631703637993364
RQ1,Task=agent_it_operations + Task=debugging_code,Task=writing_code,0.06853779039209502,0.8693333333333333,1.3626574394463666
RQ1,Task=debugging_code + Task=writing_code,Task=generating_content,0.2748869967413014,0.6134177809054657,1.3611950897489375
RQ1,Task=generating_content,Task=debugging_code + Task=writing_code,0.2748869967413014,0.6099836715651972,1.3611950897489375
RQ1,Task=search_answers + Task=testing_code,Task=learning_new_concepts,0.24986860086197835,0.7428125,1.3610121942411402
RQ1,Task=agent_data_analytics + Task=learning_new_concepts,Task=debugging_code,0.08325449385052035,0.7052537845057881,1.3608680024347997
RQ1,Task=agent_it_operations + Task=search_answers,Task=testing_code,0.05665930831493746,0.5310344827586208,1.3605523928044059
RQ1,Task=agent_data_analytics + Task=search_answers,Task=learning_new_concepts,0.10827288972984338,0.7410071942446044,1.3577044373745997
RQ1,Task=agent_it_operations + Task=writing_code,Task=learning_new_concepts,0.06895826763376432,0.7404063205417607,1.356603491393253
RQ1,Task=agent_it_operations + Task=testing_code,Task=learning_new_concepts,0.046988331756543676,0.740066225165563,1.3559803543913715
RQ1,Task=debugging_code,Task=writing_code,0.4481236203090508,0.8647058823529412,1.3554040301241603
RQ1,Task=writing_code,Task=debugging_code,0.4481236203090508,0.7024221453287197,1.3554040301241603
RQ1,Task=debugging_code + Task=writing_code,Task=learning_new_concepts,0.3313360664354042,0.7393854093361483,1.3547329350952964
RQ1,Task=learning_new_concepts,Task=debugging_code + Task=writing_code,0.3313360664354042,0.6070878274268104,1.3547329350952961
RQ1,Task=agent_software_engineering + Task=writing_code,Task=testing_code,0.2879217912330495,0.5280508964719491,1.3529082084938464
RQ1,Task=testing_code,Task=agent_software_engineering + Task=writing_code,0.2879217912330495,0.7376784271478588,1.3529082084938462
RQ1,Task=generating_content,Task=debugging_code + Task=search_answers,0.28277094502260064,0.6274784231397248,1.351415494527553
RQ1,Task=debugging_code + Task=search_answers,Task=generating_content,0.28277094502260064,0.6090106407063617,1.3514154945275527
RQ1,Task=agent_data_analytics + Task=generating_content,Task=debugging_code,0.07558078419005572,0.700097370983447,1.3509181115954425
RQ1,Task=agent_data_analytics + Task=writing_code,Task=learning_new_concepts,0.09366130558183539,0.7363636363636363,1.3491963160106457
RQ1,Task=agent_it_operations + Task=search_answers,Task=learning_new_concepts,0.07852412488174078,0.7359605911330049,1.3484578396472027
RQ1,Task=agent_it_operations + Task=learning_new_concepts,Task=debugging_code,0.060443603489961105,0.6986634264884568,1.3481511513559208
RQ1,Task=generating_content + Task=learning_codebase,Task=writing_code,0.22979081257226952,0.8599527930763179,1.347953686033121
RQ1,Task=agent_business_process + Task=search_answers,Task=debugging_code,0.07516030694838642,0.6968810916179338,1.344711931959717
RQ1,Task=documentation,Task=learning_new_concepts + Task=search_answers,0.27036686639335644,0.6647712587231842,1.344667017697991
RQ1,Task=learning_new_concepts + Task=search_answers,Task=documentation,0.27036686639335644,0.5468849670423134,1.344667017697991
RQ1,Task=search_answers + Task=writing_code,Task=learning_new_concepts,0.4029223168296016,0.7334481438959052,1.3438544285211376
RQ1,Task=learning_new_concepts,Task=search_answers + Task=writing_code,0.4029223168296016,0.738251155624037,1.3438544285211373
RQ1,Task=search_answers + Task=writing_code,Task=documentation,0.30022075055187636,0.5464982778415615,1.3437162360058863
RQ1,Task=documentation,Task=search_answers + Task=writing_code,0.30022075055187636,0.7381752390798655,1.343716236005886
RQ1,Task=debugging_code,Task=agent_software_engineering + Task=generating_content,0.26416482707873434,0.50973630831643,1.3436191468590188
RQ1,Task=agent_software_engineering + Task=generating_content,Task=debugging_code,0.26416482707873434,0.6963147686339706,1.3436191468590186
RQ1,Task=documentation + Task=learning_new_concepts,Task=writing_code,0.2487122884473878,0.8569358927924666,1.3432247731314442
RQ1,Task=agent_software_engineering + Task=learning_new_concepts,Task=debugging_code,0.3219804478082624,0.6956620486032251,1.342359648755067
RQ1,Task=debugging_code,Task=agent_software_engineering + Task=learning_new_concepts,0.3219804478082624,0.6212981744421907,1.342359648755067
RQ1,Task=agent_software_engineering + Task=testing_code,Task=writing_code,0.2879217912330495,0.8559375,1.3416598183391002
RQ1,Task=agent_data_analytics + Task=search_answers,Task=testing_code,0.07631661936297698,0.5223021582733813,1.3381794860368101
RQ1,Task=agent_data_analytics + Task=agent_software_engineering,Task=documentation,0.08325449385052035,0.54320987654321,1.3356307975072514
RQ1,Task=testing_code + Task=writing_code,Task=learning_new_concepts,0.239041311888994,0.7279129321382842,1.3337125815546027
RQ1,Task=generating_content,Task=learning_new_concepts + Task=search_answers,0.29706717123935666,0.6592022393282015,1.333402275723832
RQ1,Task=learning_new_concepts + Task=search_answers,Task=generating_content,0.29706717123935666,0.6008930469912821,1.3334022757238317
RQ1,Task=documentation,Task=agent_software_engineering + Task=learning_new_concepts,0.25081467465573426,0.6166968208839493,1.3324180915441766
RQ1,Task=agent_software_engineering + Task=learning_new_concepts,Task=documentation,0.25081467465573426,0.5419032477856007,1.3324180915441766
RQ1,Task=learning_codebase,Task=agent_software_engineering + Task=writing_code,0.30715862503941976,0.7257824143070045,1.3310908246197288
RQ1,Task=agent_software_engineering + Task=writing_code,Task=learning_codebase,0.30715862503941976,0.5633314054366686,1.3310908246197288
RQ1,Task=learning_codebase + Task=learning_new_concepts,Task=writing_code,0.2806685588142542,0.848966613672496,1.3307331349260922
RQ1,Task=documentation + Task=search_answers,Task=writing_code,0.30022075055187636,0.8487369985141158,1.3303732191242021
RQ1,Task=generating_content + Task=learning_new_concepts,Task=writing_code,0.27078734363502577,0.8479262672811061,1.3291024189561973
RQ1,Task=agent_software_engineering + Task=debugging_code,Task=learning_new_concepts,0.3219804478082624,0.7249704142011835,1.3283211768674612
RQ1,Task=learning_new_concepts,Task=agent_software_engineering + Task=debugging_code,0.3219804478082624,0.5899460708782743,1.3283211768674612
RQ1,Task=learning_codebase + Task=search_answers,Task=writing_code,0.3212446126353411,0.8463029631680975,1.3265579318863256
RQ1,Task=writing_code,Task=learning_codebase + Task=search_answers,0.3212446126353411,0.5035425935079914,1.3265579318863256
RQ1,Task=documentation + Task=generating_content,Task=writing_code,0.22958057395143489,0.8438948995363216,1.3227833546365177
RQ1,Task=agent_data_analytics + Task=agent_software_engineering,Task=learning_codebase,0.08577735730053611,0.5596707818930041,1.322441169435705
RQ1,Task=agent_software_engineering + Task=documentation,Task=learning_new_concepts,0.25081467465573426,0.7217180883242589,1.3223621290887277
RQ1,Task=debugging_code + Task=learning_new_concepts,Task=search_answers,0.3502575423105224,0.9396503102086857,1.322125928267302
RQ1,Task=agent_software_engineering + Task=debugging_code,Task=generating_content,0.26416482707873434,0.594792899408284,1.3198658390648486
RQ1,Task=generating_content,Task=agent_software_engineering + Task=debugging_code,0.26416482707873434,0.5861908094238395,1.3198658390648486
RQ1,Task=testing_code,Task=writing_code,0.32839272574371914,0.841368165903582,1.3188227652398707
RQ1,Task=writing_code,Task=testing_code,0.32839272574371914,0.5147470753007085,1.3188227652398707
RQ1,Task=agent_software_engineering + Task=learning_codebase,Task=writing_code,0.30715862503941976,0.8413475381514541,1.3187904317737325
RQ1,Task=agent_software_engineering + Task=generating_content,Task=learning_new_concepts,0.2729948491537896,0.7195899141036299,1.3184627990885653
RQ1,Task=learning_new_concepts,Task=agent_software_engineering + Task=generating_content,0.2729948491537896,0.5001926040061634,1.3184627990885653
RQ1,Task=debugging_code,Task=learning_new_concepts,0.3727530747398297,0.7192697768762678,1.317876230243439
RQ1,Task=learning_new_concepts,Task=debugging_code,0.3727530747398297,0.6829738058551618,1.317876230243439
RQ1,Task=agent_business_process + Task=testing_code,Task=writing_code,0.05970776831703984,0.8402366863905325,1.3170492004668208
RQ1,Task=agent_data_analytics + Task=agent_software_engineering,Task=generating_content,0.09092820351098496,0.593278463648834,1.3165052541850613
RQ1,Task=agent_data_analytics + Task=testing_code,Task=writing_code,0.07337327867129191,0.8389423076923076,1.315020295448496
RQ1,Task=generating_content,Task=debugging_code,0.30673814779775044,0.6806624679262888,1.3134162388200377
RQ1,Task=debugging_code,Task=generating_content,0.30673814779775044,0.5918864097363083,1.3134162388200377
RQ1,Task=agent_data_analytics + Task=learning_codebase,Task=writing_code,0.08251865867759907,0.8377801494130203,1.31319864250553
RQ1,Task=agent_business_process,Task=learning_codebase,0.07810364764007148,0.5553064275037369,1.3121286748244039
RQ1,Task=agent_data_analytics + Task=search_answers,Task=debugging_code,0.09933774834437085,0.6798561151079137,1.3118602886453514
RQ1,Task=documentation + Task=learning_new_concepts,Task=search_answers,0.27036686639335644,0.9315465411082942,1.3107235979238578
RQ1,Task=agent_software_engineering + Task=documentation,Task=writing_code,0.2904446546830653,0.8357531760435571,1.3100214143520117
RQ1,Task=documentation,Task=agent_software_engineering + Task=writing_code,0.2904446546830653,0.7141380201602482,1.3097349114679855
RQ1,Task=agent_software_engineering + Task=writing_code,Task=documentation,0.2904446546830653,0.5326778484673221,1.3097349114679853
RQ1,Task=learning_codebase + Task=learning_new_concepts,Task=search_answers,0.3076842215915064,0.930683624801272,1.3095094398364888
RQ1,Task=generating_content + Task=learning_new_concepts,Task=search_answers,0.29706717123935666,0.9302172481895985,1.30885322911221
RQ1,Task=generating_content,Task=agent_software_engineering + Task=learning_new_concepts,0.2729948491537896,0.6057849311873106,1.3088421645207553
RQ1,Task=agent_software_engineering + Task=learning_new_concepts,Task=generating_content,0.2729948491537896,0.589825119236884,1.308842164520755
RQ1,Task=agent_business_process,Task=generating_content,0.08293913591926837,0.5896860986547084,1.308533673081932
RQ1,Task=documentation,Task=learning_new_concepts,0.2902344160622306,0.7136210907211165,1.3075264707299654
RQ1,Task=learning_new_concepts,Task=documentation,0.2902344160622306,0.5317796610169491,1.3075264707299654
RQ1,Task=generating_content + Task=search_answers,Task=writing_code,0.32324187953327027,0.8340113913751017,1.3072912120862321
RQ1,Task=writing_code,Task=generating_content + Task=search_answers,0.32324187953327027,0.5066732575383094,1.307291212086232
RQ1,Task=debugging_code + Task=learning_codebase,Task=search_answers,0.2912856091664039,0.9289306067717064,1.3070428726844021
RQ1,Task=agent_business_process + Task=learning_codebase,Task=writing_code,0.06506885314832335,0.8331090174966354,1.3058767644497433
RQ1,Task=generating_content,Task=search_answers + Task=writing_code,0.32324187953327027,0.7172848145556334,1.3056889477358862
RQ1,Task=search_answers + Task=writing_code,Task=generating_content,0.32324187953327027,0.5884041331802526,1.3056889477358862
RQ1,Task=search_answers,Task=learning_new_concepts + Task=writing_code,0.4029223168296016,0.5669279692353203,1.3027018771342034
RQ1,Task=learning_new_concepts + Task=writing_code,Task=search_answers,0.4029223168296016,0.9258454106280193,1.3027018771342032
RQ1,Task=testing_code,Task=agent_software_engineering + Task=learning_new_concepts,0.23515189740355302,0.6024777807702666,1.30169682681525
RQ1,Task=agent_software_engineering + Task=learning_new_concepts,Task=testing_code,0.23515189740355302,0.5080626845332727,1.30169682681525
RQ1,Task=learning_codebase,Task=agent_software_engineering + Task=search_answers,0.3288132029853884,0.7769498261301541,1.3005672525032828
RQ1,Task=agent_software_engineering + Task=search_answers,Task=learning_codebase,0.3288132029853884,0.5504135139890902,1.3005672525032825
RQ1,Task=writing_code,Task=learning_codebase,0.351098496793861,0.5503377821716922,1.300388306457851
RQ1,Task=learning_codebase,Task=writing_code,0.351098496793861,0.8296075509190263,1.3003883064578508
RQ1,Task=agent_it_operations + Task=agent_software_engineering,Task=documentation,0.05991800693787449,0.5287569573283859,1.300094322839218
RQ1,Task=learning_new_concepts + Task=testing_code,Task=search_answers,0.24986860086197835,0.9234654234654234,1.2993531390957807
